date,site,plot,grid,sample_name,evacuation_datetime,collection_datetime,tz,doc_mg_l,tdn_mg_l,doc_flag,tdn_flag
2023-08-10,TMP,Estuarine-water,F4,TMP_SW_F4_20230810,2023-08-07T14:32:00Z,2023-08-10T15:53:00Z,EDT,37.24,1.23,NA,NA
2023-08-10,TMP,Estuarine-water,I5,TMP_SW_I5_20230810,2023-08-07T14:12:00Z,2023-08-10T16:14:00Z,EDT,48.78,1.45,NA,NA
2023-08-10,TMP,Estuarine-water,H6,TMP_SW_H6_20230810,2023-08-07T14:06:00Z,2023-08-10T16:26:00Z,EDT,49.79,1.55,NA,NA
2023-08-10,TMP,Estuarine-water,C6,TMP_SW_C6_20230810,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,46.25,1.63,NA,NA
2023-08-10,TMP,Estuarine-water,H3,TMP_SW_H3_20230810,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,40.67,1.35,NA,NA
2023-08-10,TMP,Estuarine-water,E3,TMP_SW_E3_20230810,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,29.26,1,NA,NA
2023-08-10,TMP,Control,C3,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Control,H3,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Freshwater,C3,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Freshwater,C6,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Freshwater,D5,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Freshwater,E3,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Freshwater,F4,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Freshwater,H6,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Freshwater,I5,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Estuarine-water,B4,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Estuarine-water,C3,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Estuarine-water,D5,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Estuarine-water,F6,Lysimeter Empty,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Freshwater,H3,TMP_FW_H3_20231002,2023-09-29T19:48:00Z,2023-10-02T13:51:00Z,EDT,9.29,0.48,NA,NA
2023-10-02,TMP,Estuarine-water,D5,TMP_SW_D5_20231002,2023-09-29T15:22:00Z,2023-10-02T15:23:00Z,EDT,23.07,0.75,NA,NA
2023-10-02,TMP,Estuarine-water,F6,TMP_SW_F6_20231002,2023-09-29T19:25:00Z,2023-10-02T15:16:00Z,EDT,30.33,1.11,NA,NA
2023-10-02,TMP,Estuarine-water,H3,TMP_SW_H3_20231002,2023-09-29T15:28:00Z,2023-10-02T14:55:00Z,EDT,53.81,1.86,NA,NA
2023-10-02,TMP,Estuarine-water,C3,TMP_SW_C3_20231002,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,12.36,0.7,NA,NA
2023-10-02,TMP,Control,B4,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Control,C3,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Control,C6,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Control,D5,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Control,E3,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Control,F4,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Control,F6,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Control,H3,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Control,H6,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Control,I5,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Freshwater,B4,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Freshwater,C3,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Freshwater,C6,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Freshwater,D5,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Freshwater,E3,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Freshwater,F4,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Freshwater,F6,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Freshwater,H6,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Freshwater,I5,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Estuarine-water,B4,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Estuarine-water,C6,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Estuarine-water,E3,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Estuarine-water,F4,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Estuarine-water,H6,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-02,TMP,Estuarine-water,I5,Lysimeter Empty,2023-09-29T15:13:00Z,2023-10-02T15:38:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Control,I5,TMP_C_I5_20231005,2023-10-02T15:59:00Z,2023-10-05T15:59:00Z,EDT,13.19,0.43,NA,NA
2023-10-05,TMP,Freshwater,I5,TMP_FW_I5_20231005,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,25.54,2.69,NA,NA
2023-10-05,TMP,Control,B4,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Control,C3,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Control,C6,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Control,D5,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Control,E3,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Control,F4,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Control,F6,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Control,H3,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Control,H6,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Freshwater,B4,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Freshwater,C3,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Freshwater,C6,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Freshwater,D5,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Freshwater,E3,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Freshwater,F4,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Freshwater,F6,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Freshwater,H3,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Freshwater,H6,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Estuarine-water,B4,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Estuarine-water,C3,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Estuarine-water,C6,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Estuarine-water,D5,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Estuarine-water,E3,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Estuarine-water,F4,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Estuarine-water,F6,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Estuarine-water,H3,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Estuarine-water,H6,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-10-05,TMP,Estuarine-water,I5,Lysimeter Empty,2023-10-02T13:33:00Z,2023-10-05T14:37:00Z,EDT,NA,NA,NA,NA
2023-11-16,TMP,Estuarine-water,F6,TMP_SW_F6_20231116,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,20.01,0.93,NA,NA
2023-11-16,TMP,Control,B4,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Control,C3,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Control,C6,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Control,D5,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Control,E3,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Control,F4,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Control,F6,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Control,H3,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Control,H6,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Control,I5,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Freshwater,B4,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Freshwater,C3,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Freshwater,C6,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Freshwater,D5,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Freshwater,E3,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Freshwater,F4,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Freshwater,F6,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Freshwater,H3,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Freshwater,H6,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Freshwater,I5,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Estuarine-water,B4,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Estuarine-water,C3,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Estuarine-water,C6,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Estuarine-water,D5,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Estuarine-water,E3,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Estuarine-water,F4,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Estuarine-water,H3,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Estuarine-water,H6,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-11-16,TMP,Estuarine-water,I5,Lysimeter Empty,2023-11-13T16:52:00Z,2023-11-16T16:48:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Control,I5,TMP_C_I5_20231208,2023-12-05T14:50:00Z,2023-12-08T14:49:00Z,EST,17.68,0.51,NA,NA
2023-12-08,TMP,Freshwater,F6,TMP_FW_F6_20231208,2023-12-05T16:26:00Z,2023-12-08T17:08:00Z,EST,14.66,0.45,NA,NA
2023-12-08,TMP,Freshwater,D5,TMP_FW_D5_20231208,2023-12-05T16:07:00Z,2023-12-08T16:26:00Z,EST,11.31,0.35,NA,NA
2023-12-08,TMP,Freshwater,H3,TMP_FW_H3_20231208,2023-12-05T16:17:00Z,2023-12-08T16:48:00Z,EST,8.48,0.29,NA,NA
2023-12-08,TMP,Freshwater,I5,TMP_FW_I5_20231208,2023-12-05T16:22:00Z,2023-12-08T16:56:00Z,EST,16.98,0.57,NA,NA
2023-12-08,TMP,Estuarine-water,B4,TMP_SW_B4_20231208,2023-12-05T15:38:00Z,2023-12-08T15:31:00Z,EST,86.41,1.97,NA,NA
2023-12-08,TMP,Estuarine-water,H3,TMP_SW_H3_20231208,2023-12-05T15:57:00Z,2023-12-08T17:13:00Z,EST,26.05,0.79,NA,NA
2023-12-08,TMP,Estuarine-water,F6,TMP_SW_F6_20231208,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,38.61,1.23,NA,NA
2023-12-08,TMP,Control,B4,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Control,C3,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Control,C6,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Control,D5,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Control,E3,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Control,F4,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Control,F6,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Control,H3,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Control,H6,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Freshwater,B4,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Freshwater,C3,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Freshwater,C6,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Freshwater,E3,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Freshwater,F4,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Freshwater,H6,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Estuarine-water,C3,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Estuarine-water,C6,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Estuarine-water,D5,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Estuarine-water,E3,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Estuarine-water,F4,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Estuarine-water,H6,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-08,TMP,Estuarine-water,I5,Lysimeter Empty,2023-12-05T15:46:00Z,2023-12-08T15:49:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Control,B4,TMP_C_B4_20231211,2023-12-08T15:12:00Z,2023-12-11T15:43:00Z,EST,23.49,0.92,NA,NA
2023-12-11,TMP,Control,H6,TMP_C_H6_20231211,2023-12-08T15:00:00Z,2023-12-11T15:23:00Z,EST,11.97,0.4,NA,NA
2023-12-11,TMP,Control,H3,TMP_C_H3_20231211,2023-12-08T14:46:00Z,2023-12-11T15:06:00Z,EST,20.84,0.77,NA,NA
2023-12-11,TMP,Freshwater,F4,TMP_FW_F4_20231211,2023-12-08T16:44:00Z,2023-12-11T18:18:00Z,EST,15.21,0.44,NA,NA
2023-12-11,TMP,Estuarine-water,F6,TMP_SW_F6_20231211,2023-12-08T15:49:00Z,2023-12-11T17:02:00Z,EST,34.86,1.09,NA,NA
2023-12-11,TMP,Estuarine-water,B4,TMP_SW_B4_20231211,2023-12-08T15:31:00Z,2023-12-11T16:49:00Z,EST,51.56,1.22,NA,NA
2023-12-11,TMP,Estuarine-water,C6,TMP_SW_C6_20231211,2023-12-08T16:59:00Z,2023-12-11T16:59:00Z,EST,12.3,0.56,NA,NA
2023-12-11,TMP,Estuarine-water,C3,TMP_SW_C3_20231211,2023-12-08T15:25:00Z,2023-12-11T16:45:00Z,EST,34.13,2.19,NA,NA
2023-12-11,TMP,Estuarine-water,D5,TMP_SW_D5_20231211,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,32.69,0.98,NA,NA
2023-12-11,TMP,Control,C3,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Control,C6,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Control,D5,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Control,E3,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Control,F4,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Control,F6,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Control,I5,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Freshwater,B4,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Freshwater,C3,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Freshwater,C6,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Freshwater,D5,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Freshwater,E3,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Freshwater,F6,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Freshwater,H3,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Freshwater,H6,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Freshwater,I5,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Estuarine-water,E3,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Estuarine-water,F4,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Estuarine-water,H3,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Estuarine-water,H6,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
2023-12-11,TMP,Estuarine-water,I5,Lysimeter Empty,2023-12-08T15:43:00Z,2023-12-11T16:58:00Z,EST,NA,NA,NA,NA
